r_kpc,v_kms_mu_0.3_over_T0,v_kms_mu_1.0_over_T0,v_kms_mu_3.0_over_T0
1e-06,0.2121618797174132,0.29295762098658573,0.314543404706926
0.03336213344453712,38.11347039138616,52.62487987725767,56.50192855929535
0.06672326688907423,59.33576321491836,81.92260958213346,87.9573672566415
0.10008440033361136,79.83426090625248,110.21751365575636,118.33555701804626
0.13344553377814847,99.67380625822337,137.59917187373765,147.7326848266899
0.16680666722268558,118.8840583055327,164.1085783763464,176.19277163322545
0.20016780066722273,137.48543469884854,189.77396492150456,203.74613537861902
0.23352893411175984,155.49489961052586,214.61879329470798,230.41797235739463
0.26689006755629696,172.92777708626542,238.6642593458218,256.23104577667885
0.300251201000834,189.79844998605085,261.9302581603275,281.2067220526039
0.33361233444537114,206.12067135802656,284.4358140473225,305.365432486415
0.3669734678899083,221.90771938148237,306.1992945151338,328.7269030104537
0.4003346013344454,237.17248179801175,327.2385268783334,351.3102793905052
0.4336957347789825,251.92750570843336,347.5708670387308,373.13420107783037
0.46705686822351966,266.1850291379073,367.21324309012476,394.2168480296919
0.5004180016680567,279.95700243503416,386.1821848846974,414.57597245699844
0.5337791351125939,293.25510371683805,404.49384537716526,434.2289217437675
0.567140268557131,306.0907506729355,422.16401694110857,453.19265596821367
0.6005014020016681,318.47511005545726,439.20814448928644,471.4837619922682
0.6338625354462052,330.4191056443743,455.6413364883766,489.11846529030925
0.6672236688907424,341.93342517395234,471.47837453886774,506.1126402372663
0.7005848023352795,353.02852652793035,486.7337219448543,522.4818193121397
0.7339459357798167,363.7146434033499,501.42153154982856,538.2412015133914
0.7673070692243538,374.00179057612917,515.5556530222536,553.4056601835107
0.8006682026688909,383.8997688589112,529.1496397159356,567.989750377016
0.834029336113428,393.4181698140457,542.2167551920019,582.007715865064
0.8673904695579651,402.56638026617395,554.7699794639036,595.4734958426451
